exp_moment,animal_ID,model,history_len,config_name,repeat_idx,total_reward,n_actions,timestamp,seed,hpo_config
251105-230500,033,TRPO,0,ego,1,20.0,172,2026-03-17T03:11:59.828451,54606,loose_kl
251105-230500,033,TRPO,0,ego,2,17.0,172,2026-03-17T03:12:00.143947,54607,loose_kl
251105-230500,033,TRPO,0,ego,3,67.0,172,2026-03-17T03:12:00.513690,54608,loose_kl
251105-230500,033,TRPO,0,ego,4,40.0,172,2026-03-17T03:12:00.818063,54609,loose_kl
251104-230415,033,TRPO,0,ego,0,16.0,87,2026-03-17T03:12:01.003073,54605,loose_kl
251104-230415,033,TRPO,0,ego,1,10.0,87,2026-03-17T03:12:01.219168,54606,loose_kl
251104-230415,033,TRPO,0,ego,2,8.0,87,2026-03-17T03:12:01.439872,54607,loose_kl
251104-230415,033,TRPO,0,ego,3,24.0,87,2026-03-17T03:12:01.658032,54608,loose_kl
251104-230415,033,TRPO,0,ego,4,27.0,87,2026-03-17T03:12:01.856202,54609,loose_kl
260201-212331,033,TRPO,0,ego,0,67.0,294,2026-03-17T03:12:02.361358,54605,loose_kl
260201-212331,033,TRPO,0,ego,1,81.0,294,2026-03-17T03:12:02.857444,54606,loose_kl
260201-212331,033,TRPO,0,ego,2,64.0,294,2026-03-17T03:12:03.395123,54607,loose_kl
260201-212331,033,TRPO,0,ego,3,66.0,294,2026-03-17T03:12:03.869769,54608,loose_kl
260201-212331,033,TRPO,0,ego,4,71.0,294,2026-03-17T03:12:04.340961,54609,loose_kl
260202-202543,033,TRPO,0,ego,0,45.0,236,2026-03-17T03:12:04.765756,54605,loose_kl
260202-202543,033,TRPO,0,ego,1,69.0,236,2026-03-17T03:12:05.153295,54606,loose_kl
260202-202543,033,TRPO,0,ego,2,28.0,236,2026-03-17T03:12:05.609765,54607,loose_kl
260202-202543,033,TRPO,0,ego,3,41.0,236,2026-03-17T03:12:06.002455,54608,loose_kl
260202-202543,033,TRPO,0,ego,4,50.0,236,2026-03-17T03:12:06.461883,54609,loose_kl
260203-171228,033,TRPO,0,ego,0,48.0,255,2026-03-17T03:12:06.891421,54605,loose_kl
260203-171228,033,TRPO,0,ego,1,69.0,255,2026-03-17T03:12:07.326907,54606,loose_kl
260203-171228,033,TRPO,0,ego,2,35.0,255,2026-03-17T03:12:07.824568,54607,loose_kl
260203-171228,033,TRPO,0,ego,3,50.0,255,2026-03-17T03:12:08.264317,54608,loose_kl
260203-171228,033,TRPO,0,ego,4,55.0,255,2026-03-17T03:12:08.705607,54609,loose_kl
260204-193925,033,TRPO,0,ego,0,34.0,151,2026-03-17T03:12:08.999049,54605,loose_kl
260204-193925,033,TRPO,0,ego,1,56.0,151,2026-03-17T03:12:09.291978,54606,loose_kl
260204-193925,033,TRPO,0,ego,2,26.0,151,2026-03-17T03:12:09.626325,54607,loose_kl
260204-193925,033,TRPO,0,ego,3,36.0,151,2026-03-17T03:12:09.924443,54608,loose_kl
260204-193925,033,TRPO,0,ego,4,17.0,151,2026-03-17T03:12:10.229058,54609,loose_kl
260205-191855,033,TRPO,0,ego,0,27.0,127,2026-03-17T03:12:10.477593,54605,loose_kl
260205-191855,033,TRPO,0,ego,1,55.0,127,2026-03-17T03:12:10.740413,54606,loose_kl
260205-191855,033,TRPO,0,ego,2,26.0,127,2026-03-17T03:12:11.035877,54607,loose_kl
260205-191855,033,TRPO,0,ego,3,34.0,127,2026-03-17T03:12:11.299532,54608,loose_kl
260205-191855,033,TRPO,0,ego,4,13.0,127,2026-03-17T03:12:11.546376,54609,loose_kl
260206-144834,033,TRPO,0,ego,0,152.0,518,2026-03-17T03:12:12.379021,54605,loose_kl
260206-144834,033,TRPO,0,ego,1,189.0,518,2026-03-17T03:12:13.162230,54606,loose_kl
260206-144834,033,TRPO,0,ego,2,213.0,518,2026-03-17T03:12:13.955402,54607,loose_kl
260206-144834,033,TRPO,0,ego,3,136.0,518,2026-03-17T03:12:14.752951,54608,loose_kl
260206-144834,033,TRPO,0,ego,4,140.0,518,2026-03-17T03:12:15.558340,54609,loose_kl
260208-145358,033,TRPO,0,ego,0,43.0,234,2026-03-17T03:12:15.957688,54605,loose_kl
260208-145358,033,TRPO,0,ego,1,69.0,234,2026-03-17T03:12:16.354927,54606,loose_kl
260208-145358,033,TRPO,0,ego,2,28.0,234,2026-03-17T03:12:16.818690,54607,loose_kl
260208-145358,033,TRPO,0,ego,3,41.0,234,2026-03-17T03:12:17.223543,54608,loose_kl
260208-145358,033,TRPO,0,ego,4,50.0,234,2026-03-17T03:12:17.632871,54609,loose_kl
260209-143612,033,TRPO,0,ego,0,42.0,223,2026-03-17T03:12:18.039318,54605,loose_kl
260209-143612,033,TRPO,0,ego,1,69.0,223,2026-03-17T03:12:18.439590,54606,loose_kl
260209-143612,033,TRPO,0,ego,2,28.0,223,2026-03-17T03:12:18.873653,54607,loose_kl
260209-143612,033,TRPO,0,ego,3,41.0,223,2026-03-17T03:12:19.269818,54608,loose_kl
260209-143612,033,TRPO,0,ego,4,44.0,223,2026-03-17T03:12:19.649605,54609,loose_kl
260210-142932,033,TRPO,0,ego,0,45.0,236,2026-03-17T03:12:20.082806,54605,loose_kl
260210-142932,033,TRPO,0,ego,1,69.0,236,2026-03-17T03:12:20.487091,54606,loose_kl
260210-142932,033,TRPO,0,ego,2,28.0,236,2026-03-17T03:12:20.946194,54607,loose_kl
260210-142932,033,TRPO,0,ego,3,41.0,236,2026-03-17T03:12:21.342296,54608,loose_kl
260210-142932,033,TRPO,0,ego,4,50.0,236,2026-03-17T03:12:21.749831,54609,loose_kl
260211-143636,033,TRPO,0,ego,0,56.0,283,2026-03-17T03:12:22.254056,54605,loose_kl
260211-143636,033,TRPO,0,ego,1,81.0,283,2026-03-17T03:12:22.717054,54606,loose_kl
260211-143636,033,TRPO,0,ego,2,58.0,283,2026-03-17T03:12:23.237064,54607,loose_kl
260211-143636,033,TRPO,0,ego,3,60.0,283,2026-03-17T03:12:23.738886,54608,loose_kl
260211-143636,033,TRPO,0,ego,4,65.0,283,2026-03-17T03:12:24.215531,54609,loose_kl
260213-001923,033,TRPO,0,ego,0,46.0,250,2026-03-17T03:12:24.650691,54605,loose_kl
260213-001923,033,TRPO,0,ego,1,69.0,250,2026-03-17T03:12:25.080111,54606,loose_kl
260213-001923,033,TRPO,0,ego,2,34.0,250,2026-03-17T03:12:25.542263,54607,loose_kl
260213-001923,033,TRPO,0,ego,3,48.0,250,2026-03-17T03:12:25.979870,54608,loose_kl
260213-001923,033,TRPO,0,ego,4,51.0,250,2026-03-17T03:12:26.393135,54609,loose_kl
260213-223917,033,TRPO,0,ego,0,48.0,257,2026-03-17T03:12:26.837816,54605,loose_kl
260213-223917,033,TRPO,0,ego,1,69.0,257,2026-03-17T03:12:27.264529,54606,loose_kl
260213-223917,033,TRPO,0,ego,2,37.0,257,2026-03-17T03:12:27.759715,54607,loose_kl
260213-223917,033,TRPO,0,ego,3,51.0,257,2026-03-17T03:12:28.189534,54608,loose_kl
260213-223917,033,TRPO,0,ego,4,56.0,257,2026-03-17T03:12:28.628645,54609,loose_kl
260216-230300,033,TRPO,0,ego,0,50.0,270,2026-03-17T03:12:29.090687,54605,loose_kl
260216-230300,033,TRPO,0,ego,1,70.0,270,2026-03-17T03:12:29.552711,54606,loose_kl
260216-230300,033,TRPO,0,ego,2,48.0,270,2026-03-17T03:12:30.050909,54607,loose_kl
260216-230300,033,TRPO,0,ego,3,54.0,270,2026-03-17T03:12:30.492582,54608,loose_kl
260216-230300,033,TRPO,0,ego,4,60.0,270,2026-03-17T03:12:30.930306,54609,loose_kl
260217-193501,033,TRPO,0,ego,0,46.0,242,2026-03-17T03:12:31.363164,54605,loose_kl
260217-193501,033,TRPO,0,ego,1,69.0,242,2026-03-17T03:12:31.797931,54606,loose_kl
260217-193501,033,TRPO,0,ego,2,30.0,242,2026-03-17T03:12:32.265468,54607,loose_kl
260217-193501,033,TRPO,0,ego,3,42.0,242,2026-03-17T03:12:32.672795,54608,loose_kl
260217-193501,033,TRPO,0,ego,4,50.0,242,2026-03-17T03:12:33.082622,54609,loose_kl
260218-180723,033,TRPO,0,ego,0,84.0,291,2026-03-17T03:12:33.644913,54605,loose_kl
260218-180723,033,TRPO,0,ego,1,46.0,291,2026-03-17T03:12:34.231148,54606,loose_kl
260218-180723,033,TRPO,0,ego,2,18.0,291,2026-03-17T03:12:34.857830,54607,loose_kl
260218-180723,033,TRPO,0,ego,3,36.0,291,2026-03-17T03:12:35.364944,54608,loose_kl
260218-180723,033,TRPO,0,ego,4,48.0,291,2026-03-17T03:12:35.945607,54609,loose_kl
260219-233757,033,TRPO,0,ego,0,54.0,175,2026-03-17T03:12:36.339791,54605,loose_kl
260219-233757,033,TRPO,0,ego,1,13.0,175,2026-03-17T03:12:36.700841,54606,loose_kl
260219-233757,033,TRPO,0,ego,2,13.0,175,2026-03-17T03:12:37.060652,54607,loose_kl
260219-233757,033,TRPO,0,ego,3,9.0,175,2026-03-17T03:12:37.391612,54608,loose_kl
260219-233757,033,TRPO,0,ego,4,25.0,175,2026-03-17T03:12:37.763105,54609,loose_kl
260220-185055,033,TRPO,0,ego,0,55.0,246,2026-03-17T03:12:38.259857,54605,loose_kl
260220-185055,033,TRPO,0,ego,1,21.0,246,2026-03-17T03:12:38.758948,54606,loose_kl
260220-185055,033,TRPO,0,ego,2,13.0,246,2026-03-17T03:12:39.258736,54607,loose_kl
260220-185055,033,TRPO,0,ego,3,34.0,246,2026-03-17T03:12:39.692188,54608,loose_kl
260220-185055,033,TRPO,0,ego,4,36.0,246,2026-03-17T03:12:40.193033,54609,loose_kl
260222-190726,033,TRPO,0,ego,0,39.0,151,2026-03-17T03:12:40.559982,54605,loose_kl
260222-190726,033,TRPO,0,ego,1,13.0,151,2026-03-17T03:12:40.887170,54606,loose_kl
260222-190726,033,TRPO,0,ego,2,13.0,151,2026-03-17T03:12:41.216147,54607,loose_kl
260222-190726,033,TRPO,0,ego,3,9.0,151,2026-03-17T03:12:41.521084,54608,loose_kl
260222-190726,033,TRPO,0,ego,4,13.0,151,2026-03-17T03:12:41.832187,54609,loose_kl
260223-191545,033,TRPO,0,ego,0,28.0,131,2026-03-17T03:12:42.128540,54605,loose_kl
260223-191545,033,TRPO,0,ego,1,13.0,131,2026-03-17T03:12:42.449965,54606,loose_kl
260223-191545,033,TRPO,0,ego,2,13.0,131,2026-03-17T03:12:42.741753,54607,loose_kl
260223-191545,033,TRPO,0,ego,3,9.0,131,2026-03-17T03:12:43.035713,54608,loose_kl
260223-191545,033,TRPO,0,ego,4,13.0,131,2026-03-17T03:12:43.305688,54609,loose_kl
260124-225237,033,TRPO,0,ego,0,50.0,258,2026-03-17T03:12:43.584415,57557,tight_kl
260124-225237,033,TRPO,0,ego,1,54.0,258,2026-03-17T03:12:43.887743,57558,tight_kl
260124-225237,033,TRPO,0,ego,2,39.0,258,2026-03-17T03:12:44.147151,57559,tight_kl
260124-225237,033,TRPO,0,ego,3,42.0,258,2026-03-17T03:12:44.454164,57560,tight_kl
260124-225237,033,TRPO,0,ego,4,50.0,258,2026-03-17T03:12:44.758857,57561,tight_kl
260123-141609,033,TRPO,0,ego,0,11.0,98,2026-03-17T03:12:44.954483,57557,tight_kl
260123-141609,033,TRPO,0,ego,1,33.0,98,2026-03-17T03:12:45.142808,57558,tight_kl
260123-141609,033,TRPO,0,ego,2,7.0,98,2026-03-17T03:12:45.345955,57559,tight_kl
260123-141609,033,TRPO,0,ego,3,21.0,98,2026-03-17T03:12:45.589347,57560,tight_kl
260123-141609,033,TRPO,0,ego,4,28.0,98,2026-03-17T03:12:45.831517,57561,tight_kl
260121-174047,033,TRPO,0,ego,0,24.0,157,2026-03-17T03:12:46.014952,57557,tight_kl
260121-174047,033,TRPO,0,ego,1,28.0,157,2026-03-17T03:12:46.201397,57558,tight_kl
260121-174047,033,TRPO,0,ego,2,14.0,157,2026-03-17T03:12:46.384289,57559,tight_kl
260121-174047,033,TRPO,0,ego,3,28.0,157,2026-03-17T03:12:46.576310,57560,tight_kl
260121-174047,033,TRPO,0,ego,4,42.0,157,2026-03-17T03:12:46.767583,57561,tight_kl
260119-172108,033,TRPO,0,ego,0,26.0,195,2026-03-17T03:12:47.006437,57557,tight_kl
260119-172108,033,TRPO,0,ego,1,32.0,195,2026-03-17T03:12:47.246851,57558,tight_kl
260119-172108,033,TRPO,0,ego,2,14.0,195,2026-03-17T03:12:47.484886,57559,tight_kl
260119-172108,033,TRPO,0,ego,3,28.0,195,2026-03-17T03:12:47.720953,57560,tight_kl
260119-172108,033,TRPO,0,ego,4,47.0,195,2026-03-17T03:12:47.961758,57561,tight_kl
260117-175942,033,TRPO,0,ego,0,22.0,135,2026-03-17T03:12:48.138243,57557,tight_kl
260117-175942,033,TRPO,0,ego,1,25.0,135,2026-03-17T03:12:48.316566,57558,tight_kl
260117-175942,033,TRPO,0,ego,2,13.0,135,2026-03-17T03:12:48.492254,57559,tight_kl
260117-175942,033,TRPO,0,ego,3,25.0,135,2026-03-17T03:12:48.672449,57560,tight_kl
260117-175942,033,TRPO,0,ego,4,42.0,135,2026-03-17T03:12:48.850737,57561,tight_kl
260116-175247,033,TRPO,0,ego,0,26.0,179,2026-03-17T03:12:49.084651,57557,tight_kl
260116-175247,033,TRPO,0,ego,1,28.0,179,2026-03-17T03:12:49.317633,57558,tight_kl
260116-175247,033,TRPO,0,ego,2,14.0,179,2026-03-17T03:12:49.549433,57559,tight_kl
260116-175247,033,TRPO,0,ego,3,28.0,179,2026-03-17T03:12:49.785149,57560,tight_kl
260116-175247,033,TRPO,0,ego,4,42.0,179,2026-03-17T03:12:50.016320,57561,tight_kl
251231-172527,031,TRPO,0,ego,0,14.0,121,2026-03-17T03:12:50.216890,57557,tight_kl
251231-172527,031,TRPO,0,ego,1,27.0,121,2026-03-17T03:12:50.411842,57558,tight_kl
251231-172527,031,TRPO,0,ego,2,19.0,121,2026-03-17T03:12:50.662028,57559,tight_kl
251231-172527,031,TRPO,0,ego,3,24.0,121,2026-03-17T03:12:50.911841,57560,tight_kl
251231-172527,031,TRPO,0,ego,4,30.0,121,2026-03-17T03:12:51.162174,57561,tight_kl
251230-171810,031,TRPO,0,ego,0,26.0,171,2026-03-17T03:12:51.353960,57557,tight_kl
251230-171810,031,TRPO,0,ego,1,28.0,171,2026-03-17T03:12:51.589281,57558,tight_kl
251230-171810,031,TRPO,0,ego,2,14.0,171,2026-03-17T03:12:51.823924,57559,tight_kl
251230-171810,031,TRPO,0,ego,3,28.0,171,2026-03-17T03:12:52.058182,57560,tight_kl
251230-171810,031,TRPO,0,ego,4,42.0,171,2026-03-17T03:12:52.290737,57561,tight_kl
251229-180544,031,TRPO,0,ego,0,49.0,318,2026-03-17T03:12:52.624897,57557,tight_kl
251229-180544,031,TRPO,0,ego,1,52.0,318,2026-03-17T03:12:52.946298,57558,tight_kl
251229-180544,031,TRPO,0,ego,2,36.0,318,2026-03-17T03:12:53.271196,57559,tight_kl
251229-180544,031,TRPO,0,ego,3,64.0,318,2026-03-17T03:12:53.587736,57560,tight_kl
251229-180544,031,TRPO,0,ego,4,81.0,318,2026-03-17T03:12:53.909725,57561,tight_kl
251228-174043,031,TRPO,0,ego,0,24.0,195,2026-03-17T03:12:54.147647,57557,tight_kl
251228-174043,031,TRPO,0,ego,1,38.0,195,2026-03-17T03:12:54.390203,57558,tight_kl
251228-174043,031,TRPO,0,ego,2,27.0,195,2026-03-17T03:12:54.637751,57559,tight_kl
251228-174043,031,TRPO,0,ego,3,45.0,195,2026-03-17T03:12:54.886460,57560,tight_kl
251228-174043,031,TRPO,0,ego,4,38.0,195,2026-03-17T03:12:55.137767,57561,tight_kl
251227-174332,031,TRPO,0,ego,0,24.0,247,2026-03-17T03:12:55.402463,57557,tight_kl
251227-174332,031,TRPO,0,ego,1,38.0,247,2026-03-17T03:12:55.705514,57558,tight_kl
251227-174332,031,TRPO,0,ego,2,35.0,247,2026-03-17T03:12:56.011395,57559,tight_kl
251227-174332,031,TRPO,0,ego,3,50.0,247,2026-03-17T03:12:56.309492,57560,tight_kl
251227-174332,031,TRPO,0,ego,4,51.0,247,2026-03-17T03:12:56.623496,57561,tight_kl
251226-181307,031,TRPO,0,ego,0,24.0,208,2026-03-17T03:12:56.868032,57557,tight_kl
251226-181307,031,TRPO,0,ego,1,38.0,208,2026-03-17T03:12:57.109676,57558,tight_kl
251226-181307,031,TRPO,0,ego,2,33.0,208,2026-03-17T03:12:57.356089,57559,tight_kl
251226-181307,031,TRPO,0,ego,3,50.0,208,2026-03-17T03:12:57.601355,57560,tight_kl
251226-181307,031,TRPO,0,ego,4,40.0,208,2026-03-17T03:12:57.851967,57561,tight_kl
251225-181630,031,TRPO,0,ego,0,24.0,178,2026-03-17T03:12:58.061429,57557,tight_kl
251225-181630,031,TRPO,0,ego,1,33.0,178,2026-03-17T03:12:58.332985,57558,tight_kl
251225-181630,031,TRPO,0,ego,2,18.0,178,2026-03-17T03:12:58.557017,57559,tight_kl
251225-181630,031,TRPO,0,ego,3,40.0,178,2026-03-17T03:12:58.797375,57560,tight_kl
251225-181630,031,TRPO,0,ego,4,36.0,178,2026-03-17T03:12:59.029612,57561,tight_kl
251224-181729,031,TRPO,0,ego,0,8.0,80,2026-03-17T03:12:59.225045,57557,tight_kl
251224-181729,031,TRPO,0,ego,1,16.0,80,2026-03-17T03:12:59.410603,57558,tight_kl
251224-181729,031,TRPO,0,ego,2,8.0,80,2026-03-17T03:12:59.643860,57559,tight_kl
251224-181729,031,TRPO,0,ego,3,24.0,80,2026-03-17T03:12:59.876092,57560,tight_kl
251224-181729,031,TRPO,0,ego,4,14.0,80,2026-03-17T03:13:00.108255,57561,tight_kl
251222-194856,031,TRPO,0,ego,0,24.0,212,2026-03-17T03:13:00.337565,57557,tight_kl
251222-194856,031,TRPO,0,ego,1,38.0,212,2026-03-17T03:13:00.588508,57558,tight_kl
251222-194856,031,TRPO,0,ego,2,35.0,212,2026-03-17T03:13:00.846667,57559,tight_kl
251222-194856,031,TRPO,0,ego,3,50.0,212,2026-03-17T03:13:01.095822,57560,tight_kl
251222-194856,031,TRPO,0,ego,4,40.0,212,2026-03-17T03:13:01.348777,57561,tight_kl
251221-193410,031,TRPO,0,ego,0,30.0,529,2026-03-17T03:13:01.886409,57557,tight_kl
251221-193410,031,TRPO,0,ego,1,56.0,529,2026-03-17T03:13:02.412503,57558,tight_kl
251221-193410,031,TRPO,0,ego,2,42.0,529,2026-03-17T03:13:02.957635,57559,tight_kl
251221-193410,031,TRPO,0,ego,3,109.0,529,2026-03-17T03:13:03.494804,57560,tight_kl
251221-193410,031,TRPO,0,ego,4,82.0,529,2026-03-17T03:13:04.043867,57561,tight_kl
251220-165800,031,TRPO,0,ego,0,62.0,695,2026-03-17T03:13:04.720268,57557,tight_kl
251220-165800,031,TRPO,0,ego,1,56.0,695,2026-03-17T03:13:05.380104,57558,tight_kl
251220-165800,031,TRPO,0,ego,2,54.0,695,2026-03-17T03:13:06.039962,57559,tight_kl
251220-165800,031,TRPO,0,ego,3,132.0,695,2026-03-17T03:13:06.712268,57560,tight_kl
251220-165800,031,TRPO,0,ego,4,93.0,695,2026-03-17T03:13:07.373826,57561,tight_kl
251130-232218,031,TRPO,0,ego,0,24.0,239,2026-03-17T03:13:07.633104,57557,tight_kl
251130-232218,031,TRPO,0,ego,1,38.0,239,2026-03-17T03:13:07.935278,57558,tight_kl
251130-232218,031,TRPO,0,ego,2,35.0,239,2026-03-17T03:13:08.245596,57559,tight_kl
251130-232218,031,TRPO,0,ego,3,50.0,239,2026-03-17T03:13:08.507370,57560,tight_kl
251130-232218,031,TRPO,0,ego,4,51.0,239,2026-03-17T03:13:08.815301,57561,tight_kl
251130-134624,031,TRPO,0,ego,0,24.0,270,2026-03-17T03:13:09.123971,57557,tight_kl
251130-134624,031,TRPO,0,ego,1,38.0,270,2026-03-17T03:13:09.437823,57558,tight_kl
251130-134624,031,TRPO,0,ego,2,39.0,270,2026-03-17T03:13:09.759312,57559,tight_kl
251130-134624,031,TRPO,0,ego,3,51.0,270,2026-03-17T03:13:10.071339,57560,tight_kl
251130-134624,031,TRPO,0,ego,4,51.0,270,2026-03-17T03:13:10.387622,57561,tight_kl
251129-155326,031,TRPO,0,ego,0,65.0,420,2026-03-17T03:13:10.846223,57557,tight_kl
251129-155326,031,TRPO,0,ego,1,68.0,420,2026-03-17T03:13:11.235750,57558,tight_kl
251129-155326,031,TRPO,0,ego,2,55.0,420,2026-03-17T03:13:11.615786,57559,tight_kl
251129-155326,031,TRPO,0,ego,3,78.0,420,2026-03-17T03:13:12.031289,57560,tight_kl
251129-155326,031,TRPO,0,ego,4,112.0,420,2026-03-17T03:13:12.473966,57561,tight_kl
251128-125956,031,TRPO,0,ego,0,40.0,271,2026-03-17T03:13:12.791019,57557,tight_kl
251128-125956,031,TRPO,0,ego,1,48.0,271,2026-03-17T03:13:13.096670,57558,tight_kl
251128-125956,031,TRPO,0,ego,2,27.0,271,2026-03-17T03:13:13.402935,57559,tight_kl
251128-125956,031,TRPO,0,ego,3,51.0,271,2026-03-17T03:13:13.708371,57560,tight_kl
251128-125956,031,TRPO,0,ego,4,68.0,271,2026-03-17T03:13:14.015462,57561,tight_kl
251127-113857,031,TRPO,0,ego,0,22.0,140,2026-03-17T03:13:14.195274,57557,tight_kl
251127-113857,031,TRPO,0,ego,1,25.0,140,2026-03-17T03:13:14.372653,57558,tight_kl
251127-113857,031,TRPO,0,ego,2,13.0,140,2026-03-17T03:13:14.554394,57559,tight_kl
251127-113857,031,TRPO,0,ego,3,25.0,140,2026-03-17T03:13:14.733400,57560,tight_kl
251127-113857,031,TRPO,0,ego,4,42.0,140,2026-03-17T03:13:14.921878,57561,tight_kl
251126-135239,031,TRPO,0,ego,0,49.0,317,2026-03-17T03:13:15.245400,57557,tight_kl
251126-135239,031,TRPO,0,ego,1,52.0,317,2026-03-17T03:13:15.614119,57558,tight_kl
251126-135239,031,TRPO,0,ego,2,36.0,317,2026-03-17T03:13:15.918700,57559,tight_kl
251126-135239,031,TRPO,0,ego,3,64.0,317,2026-03-17T03:13:16.241414,57560,tight_kl
251126-135239,031,TRPO,0,ego,4,81.0,317,2026-03-17T03:13:16.567025,57561,tight_kl
251125-162636,031,TRPO,0,ego,0,52.0,327,2026-03-17T03:13:16.902524,57557,tight_kl
251125-162636,031,TRPO,0,ego,1,52.0,327,2026-03-17T03:13:17.234421,57558,tight_kl
251125-162636,031,TRPO,0,ego,2,40.0,327,2026-03-17T03:13:17.551198,57559,tight_kl
251125-162636,031,TRPO,0,ego,3,66.0,327,2026-03-17T03:13:17.881282,57560,tight_kl
251125-162636,031,TRPO,0,ego,4,82.0,327,2026-03-17T03:13:18.210599,57561,tight_kl
251124-164313,031,TRPO,0,ego,0,46.0,306,2026-03-17T03:13:18.534905,57557,tight_kl
251124-164313,031,TRPO,0,ego,1,52.0,306,2026-03-17T03:13:18.859270,57558,tight_kl
251124-164313,031,TRPO,0,ego,2,35.0,306,2026-03-17T03:13:19.182025,57559,tight_kl
251124-164313,031,TRPO,0,ego,3,61.0,306,2026-03-17T03:13:19.495837,57560,tight_kl
251124-164313,031,TRPO,0,ego,4,80.0,306,2026-03-17T03:13:19.817152,57561,tight_kl
251123-125720,031,TRPO,0,ego,0,30.0,219,2026-03-17T03:13:20.069554,57557,tight_kl
251123-125720,031,TRPO,0,ego,1,39.0,219,2026-03-17T03:13:20.317836,57558,tight_kl
251123-125720,031,TRPO,0,ego,2,24.0,219,2026-03-17T03:13:20.565613,57559,tight_kl
251123-125720,031,TRPO,0,ego,3,38.0,219,2026-03-17T03:13:20.806424,57560,tight_kl
251123-125720,031,TRPO,0,ego,4,54.0,219,2026-03-17T03:13:21.053633,57561,tight_kl
251122-140850,031,TRPO,0,ego,0,24.0,156,2026-03-17T03:13:21.230700,57557,tight_kl
251122-140850,031,TRPO,0,ego,1,22.0,156,2026-03-17T03:13:21.457412,57558,tight_kl
251122-140850,031,TRPO,0,ego,2,13.0,156,2026-03-17T03:13:21.689346,57559,tight_kl
251122-140850,031,TRPO,0,ego,3,40.0,156,2026-03-17T03:13:21.872193,57560,tight_kl
251122-140850,031,TRPO,0,ego,4,26.0,156,2026-03-17T03:13:22.109988,57561,tight_kl
251121-141557,031,TRPO,0,ego,0,24.0,207,2026-03-17T03:13:22.354538,57557,tight_kl
251121-141557,031,TRPO,0,ego,1,38.0,207,2026-03-17T03:13:22.606027,57558,tight_kl
251121-141557,031,TRPO,0,ego,2,33.0,207,2026-03-17T03:13:22.854084,57559,tight_kl
251121-141557,031,TRPO,0,ego,3,50.0,207,2026-03-17T03:13:23.100614,57560,tight_kl
251121-141557,031,TRPO,0,ego,4,40.0,207,2026-03-17T03:13:23.360940,57561,tight_kl
251120-132717,031,TRPO,0,ego,0,43.0,296,2026-03-17T03:13:23.682589,57557,tight_kl
251120-132717,031,TRPO,0,ego,1,50.0,296,2026-03-17T03:13:23.995278,57558,tight_kl
251120-132717,031,TRPO,0,ego,2,34.0,296,2026-03-17T03:13:24.312279,57559,tight_kl
251120-132717,031,TRPO,0,ego,3,60.0,296,2026-03-17T03:13:24.626931,57560,tight_kl
251120-132717,031,TRPO,0,ego,4,77.0,296,2026-03-17T03:13:24.940624,57561,tight_kl
251119-171644,031,TRPO,0,ego,0,69.0,546,2026-03-17T03:13:25.479495,57557,tight_kl
251119-171644,031,TRPO,0,ego,1,160.0,546,2026-03-17T03:13:26.005267,57558,tight_kl
251119-171644,031,TRPO,0,ego,2,132.0,546,2026-03-17T03:13:26.530241,57559,tight_kl
251119-171644,031,TRPO,0,ego,3,119.0,546,2026-03-17T03:13:27.074113,57560,tight_kl
251119-171644,031,TRPO,0,ego,4,118.0,546,2026-03-17T03:13:27.611203,57561,tight_kl
251116-180749,033,TRPO,0,ego,0,11.0,89,2026-03-17T03:13:27.811081,57557,tight_kl
251116-180749,033,TRPO,0,ego,1,14.0,89,2026-03-17T03:13:28.001765,57558,tight_kl
251116-180749,033,TRPO,0,ego,2,11.0,89,2026-03-17T03:13:28.197190,57559,tight_kl
251116-180749,033,TRPO,0,ego,3,26.0,89,2026-03-17T03:13:28.441025,57560,tight_kl
251116-180749,033,TRPO,0,ego,4,14.0,89,2026-03-17T03:13:28.635954,57561,tight_kl
251115-180903,033,TRPO,0,ego,0,12.0,96,2026-03-17T03:13:28.831898,57557,tight_kl
251115-180903,033,TRPO,0,ego,1,11.0,96,2026-03-17T03:13:29.015011,57558,tight_kl
251115-180903,033,TRPO,0,ego,2,14.0,96,2026-03-17T03:13:29.198915,57559,tight_kl
251115-180903,033,TRPO,0,ego,3,26.0,96,2026-03-17T03:13:29.398149,57560,tight_kl
251115-180903,033,TRPO,0,ego,4,25.0,96,2026-03-17T03:13:29.596742,57561,tight_kl
251113-230441,033,TRPO,0,ego,0,23.0,67,2026-03-17T03:13:29.755186,57557,tight_kl
251113-230441,033,TRPO,0,ego,1,20.0,67,2026-03-17T03:13:29.917500,57558,tight_kl
251113-230441,033,TRPO,0,ego,2,12.0,67,2026-03-17T03:13:30.073527,57559,tight_kl
251113-230441,033,TRPO,0,ego,3,8.0,67,2026-03-17T03:13:30.260380,57560,tight_kl
251113-230441,033,TRPO,0,ego,4,12.0,67,2026-03-17T03:13:30.421800,57561,tight_kl
251112-225928,033,TRPO,0,ego,0,14.0,90,2026-03-17T03:13:30.612685,57557,tight_kl
251112-225928,033,TRPO,0,ego,1,14.0,90,2026-03-17T03:13:30.808612,57558,tight_kl
