exp_moment,animal_ID,model,repeat_idx,total_reward,n_actions,seed,elapsed_s,rpa,hpo_config,exploit_timeout,exploit_greediness
260222-190726,033,Random_forward,3.0,57.0,151,45,0.0163509845733642,0.37748344370860926,,,
260222-190726,033,Random_forward,4.0,73.0,151,46,0.0164339542388916,0.48344370860927155,,,
260222-190726,033,Greedy_oracle,0.0,138.0,151,42,0.0133280754089355,0.9139072847682119,,,
260222-190726,033,Greedy_oracle,1.0,138.0,151,43,0.0132238864898681,0.9139072847682119,,,
260222-190726,033,Greedy_oracle,2.0,138.0,151,44,0.0133187770843505,0.9139072847682119,,,
260222-190726,033,Greedy_oracle,3.0,141.0,151,45,0.0134000778198242,0.9337748344370861,,,
260222-190726,033,Greedy_oracle,4.0,141.0,151,46,0.0133388042449951,0.9337748344370861,,,
260223-191545,033,Random,0.0,24.0,131,42,0.014132022857666,0.183206106870229,,,
260223-191545,033,Random,1.0,27.0,131,43,0.0141351222991943,0.20610687022900764,,,
260223-191545,033,Random,2.0,34.0,131,44,0.0138509273529052,0.2595419847328244,,,
260223-191545,033,Random,3.0,18.0,131,45,0.0140862464904785,0.13740458015267176,,,
260223-191545,033,Random,4.0,24.0,131,46,0.0143201351165771,0.183206106870229,,,
260223-191545,033,Random_forward,0.0,28.0,131,42,0.0141692161560058,0.21374045801526717,,,
260223-191545,033,Random_forward,1.0,63.0,131,43,0.0145699977874755,0.48091603053435117,,,
260223-191545,033,Random_forward,2.0,56.0,131,44,0.0144026279449462,0.42748091603053434,,,
260223-191545,033,Random_forward,3.0,51.0,131,45,0.014510154724121,0.3893129770992366,,,
260223-191545,033,Random_forward,4.0,58.0,131,46,0.0144081115722656,0.44274809160305345,,,
260223-191545,033,Greedy_oracle,0.0,119.0,131,42,0.0121448040008544,0.9083969465648855,,,
260223-191545,033,Greedy_oracle,1.0,119.0,131,43,0.0119178295135498,0.9083969465648855,,,
260223-191545,033,Greedy_oracle,2.0,119.0,131,44,0.0116839408874511,0.9083969465648855,,,
260223-191545,033,Greedy_oracle,3.0,122.0,131,45,0.0117487907409667,0.9312977099236641,,,
260223-191545,033,Greedy_oracle,4.0,122.0,131,46,0.0116190910339355,0.9312977099236641,,,
260124-225237,033,FullFwd,,53.0,258,42,,0.2054263565891473,,,
260124-225237,033,FullFwd,,84.0,258,43,,0.32558139534883723,,,
260124-225237,033,FullFwd,,63.0,258,44,,0.2441860465116279,,,
260124-225237,033,FullFwd,,41.0,258,45,,0.15891472868217055,,,
260124-225237,033,FullFwd,,14.0,258,46,,0.05426356589147287,,,
260124-225237,033,NoBkFullFwd,,125.0,258,42,,0.4844961240310077,,,
260124-225237,033,NoBkFullFwd,,134.0,258,43,,0.5193798449612403,,,
260124-225237,033,NoBkFullFwd,,149.0,258,44,,0.5775193798449613,,,
260124-225237,033,NoBkFullFwd,,166.0,258,45,,0.6434108527131783,,,
260124-225237,033,NoBkFullFwd,,152.0,258,46,,0.5891472868217055,,,
260124-225237,033,Clone_ego,,97.0,258,42,,0.375968992248062,,,
260124-225237,033,Clone_ego,,111.0,258,43,,0.43023255813953487,,,
260124-225237,033,Clone_ego,,80.0,258,44,,0.31007751937984496,,,
260124-225237,033,Clone_ego,,84.0,258,45,,0.32558139534883723,,,
260124-225237,033,Clone_ego,,80.0,258,46,,0.31007751937984496,,,
260124-225237,033,Clone_allo_real,,39.0,258,42,,0.1511627906976744,,,
260124-225237,033,Clone_allo_real,,52.0,258,43,,0.20155038759689922,,,
260124-225237,033,Clone_allo_real,,48.0,258,44,,0.18604651162790697,,,
260124-225237,033,Clone_allo_real,,64.0,258,45,,0.24806201550387597,,,
260124-225237,033,Clone_allo_real,,51.0,258,46,,0.19767441860465115,,,
260124-225237,033,Clone_allo_latent,,39.0,258,42,,0.1511627906976744,,,
260124-225237,033,Clone_allo_latent,,38.0,258,43,,0.14728682170542637,,,
260124-225237,033,Clone_allo_latent,,54.0,258,44,,0.20930232558139536,,,
260124-225237,033,Clone_allo_latent,,52.0,258,45,,0.20155038759689922,,,
260124-225237,033,Clone_allo_latent,,27.0,258,46,,0.10465116279069768,,,
260123-141609,033,FullFwd,,27.0,98,42,,0.2755102040816326,,,
260123-141609,033,FullFwd,,35.0,98,43,,0.35714285714285715,,,
260123-141609,033,FullFwd,,34.0,98,44,,0.3469387755102041,,,
260123-141609,033,FullFwd,,13.0,98,45,,0.1326530612244898,,,
260123-141609,033,FullFwd,,11.0,98,46,,0.11224489795918367,,,
260123-141609,033,NoBkFullFwd,,54.0,98,42,,0.5510204081632653,,,
260123-141609,033,NoBkFullFwd,,50.0,98,43,,0.5102040816326531,,,
260123-141609,033,NoBkFullFwd,,55.0,98,44,,0.5612244897959183,,,
260123-141609,033,NoBkFullFwd,,63.0,98,45,,0.6428571428571429,,,
260123-141609,033,NoBkFullFwd,,57.0,98,46,,0.5816326530612245,,,
260123-141609,033,Clone_ego,,28.0,98,42,,0.2857142857142857,,,
260123-141609,033,Clone_ego,,34.0,98,43,,0.3469387755102041,,,
260123-141609,033,Clone_ego,,42.0,98,44,,0.42857142857142855,,,
260123-141609,033,Clone_ego,,41.0,98,45,,0.41836734693877553,,,
260123-141609,033,Clone_ego,,13.0,98,46,,0.1326530612244898,,,
260123-141609,033,Clone_allo_real,,14.0,98,42,,0.14285714285714285,,,
260123-141609,033,Clone_allo_real,,25.0,98,43,,0.25510204081632654,,,
260123-141609,033,Clone_allo_real,,26.0,98,44,,0.2653061224489796,,,
260123-141609,033,Clone_allo_real,,32.0,98,45,,0.32653061224489793,,,
260123-141609,033,Clone_allo_real,,24.0,98,46,,0.24489795918367346,,,
260123-141609,033,Clone_allo_latent,,14.0,98,42,,0.14285714285714285,,,
260123-141609,033,Clone_allo_latent,,11.0,98,43,,0.11224489795918367,,,
260123-141609,033,Clone_allo_latent,,23.0,98,44,,0.23469387755102042,,,
260123-141609,033,Clone_allo_latent,,32.0,98,45,,0.32653061224489793,,,
260123-141609,033,Clone_allo_latent,,24.0,98,46,,0.24489795918367346,,,
260121-174047,033,FullFwd,,29.0,157,42,,0.18471337579617833,,,
260121-174047,033,FullFwd,,40.0,157,43,,0.25477707006369427,,,
260121-174047,033,FullFwd,,27.0,157,44,,0.17197452229299362,,,
260121-174047,033,FullFwd,,52.0,157,45,,0.33121019108280253,,,
260121-174047,033,FullFwd,,14.0,157,46,,0.08917197452229299,,,
260121-174047,033,NoBkFullFwd,,82.0,157,42,,0.5222929936305732,,,
260121-174047,033,NoBkFullFwd,,82.0,157,43,,0.5222929936305732,,,
260121-174047,033,NoBkFullFwd,,91.0,157,44,,0.5796178343949044,,,
260121-174047,033,NoBkFullFwd,,97.0,157,45,,0.6178343949044586,,,
260121-174047,033,NoBkFullFwd,,96.0,157,46,,0.6114649681528662,,,
260121-174047,033,Clone_ego,,61.0,157,42,,0.3885350318471338,,,
260121-174047,033,Clone_ego,,41.0,157,43,,0.2611464968152866,,,
260121-174047,033,Clone_ego,,55.0,157,44,,0.3503184713375796,,,
260121-174047,033,Clone_ego,,35.0,157,45,,0.2229299363057325,,,
260121-174047,033,Clone_ego,,55.0,157,46,,0.3503184713375796,,,
260121-174047,033,Clone_allo_real,,20.0,157,42,,0.12738853503184713,,,
260121-174047,033,Clone_allo_real,,25.0,157,43,,0.1592356687898089,,,
260121-174047,033,Clone_allo_real,,41.0,157,44,,0.2611464968152866,,,
260121-174047,033,Clone_allo_real,,33.0,157,45,,0.21019108280254778,,,
260121-174047,033,Clone_allo_real,,14.0,157,46,,0.08917197452229299,,,
260121-174047,033,Clone_allo_latent,,19.0,157,42,,0.12101910828025478,,,
260121-174047,033,Clone_allo_latent,,25.0,157,43,,0.1592356687898089,,,
260121-174047,033,Clone_allo_latent,,34.0,157,44,,0.21656050955414013,,,
260121-174047,033,Clone_allo_latent,,28.0,157,45,,0.17834394904458598,,,
260121-174047,033,Clone_allo_latent,,28.0,157,46,,0.17834394904458598,,,
260119-172108,033,FullFwd,,53.0,195,42,,0.2717948717948718,,,
260119-172108,033,FullFwd,,55.0,195,43,,0.28205128205128205,,,
260119-172108,033,FullFwd,,33.0,195,44,,0.16923076923076924,,,
260119-172108,033,FullFwd,,65.0,195,45,,0.3333333333333333,,,
260119-172108,033,FullFwd,,14.0,195,46,,0.07179487179487179,,,
260119-172108,033,NoBkFullFwd,,96.0,195,42,,0.49230769230769234,,,
260119-172108,033,NoBkFullFwd,,111.0,195,43,,0.5692307692307692,,,
260119-172108,033,NoBkFullFwd,,97.0,195,44,,0.49743589743589745,,,
260119-172108,033,NoBkFullFwd,,127.0,195,45,,0.6512820512820513,,,
260119-172108,033,NoBkFullFwd,,109.0,195,46,,0.558974358974359,,,
260119-172108,033,Clone_ego,,62.0,195,42,,0.31794871794871793,,,
260119-172108,033,Clone_ego,,54.0,195,43,,0.27692307692307694,,,
260119-172108,033,Clone_ego,,41.0,195,44,,0.21025641025641026,,,
260119-172108,033,Clone_ego,,62.0,195,45,,0.31794871794871793,,,
260119-172108,033,Clone_ego,,84.0,195,46,,0.4307692307692308,,,
260119-172108,033,Clone_allo_real,,13.0,195,42,,0.06666666666666667,,,
260119-172108,033,Clone_allo_real,,35.0,195,43,,0.1794871794871795,,,
260119-172108,033,Clone_allo_real,,39.0,195,44,,0.2,,,
260119-172108,033,Clone_allo_real,,36.0,195,45,,0.18461538461538463,,,
260119-172108,033,Clone_allo_real,,14.0,195,46,,0.07179487179487179,,,
260119-172108,033,Clone_allo_latent,,27.0,195,42,,0.13846153846153847,,,
260119-172108,033,Clone_allo_latent,,35.0,195,43,,0.1794871794871795,,,
260119-172108,033,Clone_allo_latent,,36.0,195,44,,0.18461538461538463,,,
260119-172108,033,Clone_allo_latent,,36.0,195,45,,0.18461538461538463,,,
260119-172108,033,Clone_allo_latent,,14.0,195,46,,0.07179487179487179,,,
260117-175942,033,FullFwd,,28.0,135,42,,0.2074074074074074,,,
260117-175942,033,FullFwd,,40.0,135,43,,0.2962962962962963,,,
260117-175942,033,FullFwd,,27.0,135,44,,0.2,,,
260117-175942,033,FullFwd,,50.0,135,45,,0.37037037037037035,,,
260117-175942,033,FullFwd,,14.0,135,46,,0.1037037037037037,,,
260117-175942,033,NoBkFullFwd,,70.0,135,42,,0.5185185185185185,,,
260117-175942,033,NoBkFullFwd,,80.0,135,43,,0.5925925925925926,,,
260117-175942,033,NoBkFullFwd,,73.0,135,44,,0.5407407407407407,,,
260117-175942,033,NoBkFullFwd,,83.0,135,45,,0.6148148148148148,,,
260117-175942,033,NoBkFullFwd,,80.0,135,46,,0.5925925925925926,,,
260117-175942,033,Clone_ego,,56.0,135,42,,0.4148148148148148,,,
260117-175942,033,Clone_ego,,21.0,135,43,,0.15555555555555556,,,
260117-175942,033,Clone_ego,,20.0,135,44,,0.14814814814814814,,,
260117-175942,033,Clone_ego,,54.0,135,45,,0.4,,,
260117-175942,033,Clone_ego,,19.0,135,46,,0.14074074074074075,,,
260117-175942,033,Clone_allo_real,,10.0,135,42,,0.07407407407407407,,,
260117-175942,033,Clone_allo_real,,25.0,135,43,,0.18518518518518517,,,
260117-175942,033,Clone_allo_real,,28.0,135,44,,0.2074074074074074,,,
260117-175942,033,Clone_allo_real,,24.0,135,45,,0.17777777777777778,,,
260117-175942,033,Clone_allo_real,,22.0,135,46,,0.16296296296296298,,,
260117-175942,033,Clone_allo_latent,,10.0,135,42,,0.07407407407407407,,,
260117-175942,033,Clone_allo_latent,,25.0,135,43,,0.18518518518518517,,,
260117-175942,033,Clone_allo_latent,,28.0,135,44,,0.2074074074074074,,,
260117-175942,033,Clone_allo_latent,,24.0,135,45,,0.17777777777777778,,,
260117-175942,033,Clone_allo_latent,,14.0,135,46,,0.1037037037037037,,,
260116-175247,033,FullFwd,,44.0,179,42,,0.24581005586592178,,,
260116-175247,033,FullFwd,,51.0,179,43,,0.2849162011173184,,,
260116-175247,033,FullFwd,,27.0,179,44,,0.15083798882681565,,,
260116-175247,033,FullFwd,,56.0,179,45,,0.3128491620111732,,,
260116-175247,033,FullFwd,,14.0,179,46,,0.0782122905027933,,,
260116-175247,033,NoBkFullFwd,,83.0,179,42,,0.46368715083798884,,,
260116-175247,033,NoBkFullFwd,,100.0,179,43,,0.5586592178770949,,,
260116-175247,033,NoBkFullFwd,,96.0,179,44,,0.5363128491620112,,,
260116-175247,033,NoBkFullFwd,,119.0,179,45,,0.664804469273743,,,
260116-175247,033,NoBkFullFwd,,97.0,179,46,,0.5418994413407822,,,
260116-175247,033,Clone_ego,,66.0,179,42,,0.3687150837988827,,,
260116-175247,033,Clone_ego,,76.0,179,43,,0.4245810055865922,,,
260116-175247,033,Clone_ego,,49.0,179,44,,0.2737430167597765,,,
260116-175247,033,Clone_ego,,65.0,179,45,,0.36312849162011174,,,
260116-175247,033,Clone_ego,,69.0,179,46,,0.3854748603351955,,,
260116-175247,033,Clone_allo_real,,40.0,179,42,,0.22346368715083798,,,
260116-175247,033,Clone_allo_real,,32.0,179,43,,0.1787709497206704,,,
260116-175247,033,Clone_allo_real,,41.0,179,44,,0.22905027932960895,,,
260116-175247,033,Clone_allo_real,,38.0,179,45,,0.2122905027932961,,,
260116-175247,033,Clone_allo_real,,14.0,179,46,,0.0782122905027933,,,
260116-175247,033,Clone_allo_latent,,23.0,179,42,,0.12849162011173185,,,
260116-175247,033,Clone_allo_latent,,32.0,179,43,,0.1787709497206704,,,
260116-175247,033,Clone_allo_latent,,35.0,179,44,,0.19553072625698323,,,
260116-175247,033,Clone_allo_latent,,32.0,179,45,,0.1787709497206704,,,
260116-175247,033,Clone_allo_latent,,14.0,179,46,,0.0782122905027933,,,
251231-172527,031,FullFwd,,28.0,121,42,,0.23140495867768596,,,
251231-172527,031,FullFwd,,38.0,121,43,,0.3140495867768595,,,
251231-172527,031,FullFwd,,27.0,121,44,,0.2231404958677686,,,
251231-172527,031,FullFwd,,41.0,121,45,,0.33884297520661155,,,
251231-172527,031,FullFwd,,14.0,121,46,,0.11570247933884298,,,
251231-172527,031,NoBkFullFwd,,59.0,121,42,,0.48760330578512395,,,
251231-172527,031,NoBkFullFwd,,67.0,121,43,,0.5537190082644629,,,
251231-172527,031,NoBkFullFwd,,66.0,121,44,,0.5454545454545454,,,
251231-172527,031,NoBkFullFwd,,72.0,121,45,,0.5950413223140496,,,
251231-172527,031,NoBkFullFwd,,68.0,121,46,,0.5619834710743802,,,
251231-172527,031,Clone_ego,,42.0,121,42,,0.34710743801652894,,,
251231-172527,031,Clone_ego,,32.0,121,43,,0.2644628099173554,,,
251231-172527,031,Clone_ego,,4.0,121,44,,0.03305785123966942,,,
251231-172527,031,Clone_ego,,21.0,121,45,,0.17355371900826447,,,
251231-172527,031,Clone_ego,,42.0,121,46,,0.34710743801652894,,,
251231-172527,031,Clone_allo_real,,10.0,121,42,,0.08264462809917356,,,
251231-172527,031,Clone_allo_real,,24.0,121,43,,0.19834710743801653,,,
251231-172527,031,Clone_allo_real,,28.0,121,44,,0.23140495867768596,,,
251231-172527,031,Clone_allo_real,,24.0,121,45,,0.19834710743801653,,,
251231-172527,031,Clone_allo_real,,14.0,121,46,,0.11570247933884298,,,
251231-172527,031,Clone_allo_latent,,10.0,121,42,,0.08264462809917356,,,
251231-172527,031,Clone_allo_latent,,24.0,121,43,,0.19834710743801653,,,
251231-172527,031,Clone_allo_latent,,26.0,121,44,,0.21487603305785125,,,
251231-172527,031,Clone_allo_latent,,24.0,121,45,,0.19834710743801653,,,
251231-172527,031,Clone_allo_latent,,14.0,121,46,,0.11570247933884298,,,
251230-171810,031,FullFwd,,42.0,171,42,,0.24561403508771928,,,
251230-171810,031,FullFwd,,50.0,171,43,,0.29239766081871343,,,
251230-171810,031,FullFwd,,27.0,171,44,,0.15789473684210525,,,
251230-171810,031,FullFwd,,54.0,171,45,,0.3157894736842105,,,
251230-171810,031,FullFwd,,14.0,171,46,,0.08187134502923976,,,
251230-171810,031,NoBkFullFwd,,82.0,171,42,,0.47953216374269003,,,
251230-171810,031,NoBkFullFwd,,95.0,171,43,,0.5555555555555556,,,
251230-171810,031,NoBkFullFwd,,96.0,171,44,,0.5614035087719298,,,
251230-171810,031,NoBkFullFwd,,111.0,171,45,,0.6491228070175439,,,
251230-171810,031,NoBkFullFwd,,96.0,171,46,,0.5614035087719298,,,
251230-171810,031,Clone_ego,,12.0,171,42,,0.07017543859649122,,,
251230-171810,031,Clone_ego,,20.0,171,43,,0.11695906432748537,,,
251230-171810,031,Clone_ego,,4.0,171,44,,0.023391812865497075,,,
251230-171810,031,Clone_ego,,7.0,171,45,,0.04093567251461988,,,
251230-171810,031,Clone_ego,,24.0,171,46,,0.14035087719298245,,,
251230-171810,031,Clone_allo_real,,21.0,171,42,,0.12280701754385964,,,
251230-171810,031,Clone_allo_real,,27.0,171,43,,0.15789473684210525,,,
251230-171810,031,Clone_allo_real,,38.0,171,44,,0.2222222222222222,,,
251230-171810,031,Clone_allo_real,,28.0,171,45,,0.16374269005847952,,,
251230-171810,031,Clone_allo_real,,14.0,171,46,,0.08187134502923976,,,
251230-171810,031,Clone_allo_latent,,21.0,171,42,,0.12280701754385964,,,
251230-171810,031,Clone_allo_latent,,27.0,171,43,,0.15789473684210525,,,
251230-171810,031,Clone_allo_latent,,34.0,171,44,,0.19883040935672514,,,
251230-171810,031,Clone_allo_latent,,28.0,171,45,,0.16374269005847952,,,
251230-171810,031,Clone_allo_latent,,14.0,171,46,,0.08187134502923976,,,
251229-180544,031,FullFwd,,69.0,318,42,,0.2169811320754717,,,
251229-180544,031,FullFwd,,81.0,318,43,,0.25471698113207547,,,
251229-180544,031,FullFwd,,52.0,318,44,,0.16352201257861634,,,
251229-180544,031,FullFwd,,81.0,318,45,,0.25471698113207547,,,
251229-180544,031,FullFwd,,37.0,318,46,,0.11635220125786164,,,
251229-180544,031,NoBkFullFwd,,145.0,318,42,,0.4559748427672956,,,
251229-180544,031,NoBkFullFwd,,180.0,318,43,,0.5660377358490566,,,
251229-180544,031,NoBkFullFwd,,176.0,318,44,,0.5534591194968553,,,
251229-180544,031,NoBkFullFwd,,182.0,318,45,,0.5723270440251572,,,
251229-180544,031,NoBkFullFwd,,167.0,318,46,,0.5251572327044025,,,
251229-180544,031,Clone_ego,,42.0,318,42,,0.1320754716981132,,,
251229-180544,031,Clone_ego,,77.0,318,43,,0.24213836477987422,,,
251229-180544,031,Clone_ego,,78.0,318,44,,0.24528301886792453,,,
251229-180544,031,Clone_ego,,74.0,318,45,,0.23270440251572327,,,
251229-180544,031,Clone_ego,,47.0,318,46,,0.14779874213836477,,,
251229-180544,031,Clone_allo_real,,53.0,318,42,,0.16666666666666666,,,
251229-180544,031,Clone_allo_real,,53.0,318,43,,0.16666666666666666,,,
251229-180544,031,Clone_allo_real,,49.0,318,44,,0.1540880503144654,,,
251229-180544,031,Clone_allo_real,,24.0,318,45,,0.07547169811320754,,,
251229-180544,031,Clone_allo_real,,62.0,318,46,,0.1949685534591195,,,
251229-180544,031,Clone_allo_latent,,48.0,318,42,,0.1509433962264151,,,
251229-180544,031,Clone_allo_latent,,80.0,318,43,,0.25157232704402516,,,
251229-180544,031,Clone_allo_latent,,67.0,318,44,,0.21069182389937108,,,
251229-180544,031,Clone_allo_latent,,28.0,318,45,,0.0880503144654088,,,
251229-180544,031,Clone_allo_latent,,42.0,318,46,,0.1320754716981132,,,
251228-174043,031,FullFwd,,53.0,195,42,,0.2717948717948718,,,
251228-174043,031,FullFwd,,48.0,195,43,,0.24615384615384617,,,
251228-174043,031,FullFwd,,42.0,195,44,,0.2153846153846154,,,
251228-174043,031,FullFwd,,26.0,195,45,,0.13333333333333333,,,
251228-174043,031,FullFwd,,14.0,195,46,,0.07179487179487179,,,
251228-174043,031,NoBkFullFwd,,125.0,195,42,,0.6410256410256411,,,
251228-174043,031,NoBkFullFwd,,105.0,195,43,,0.5384615384615384,,,
251228-174043,031,NoBkFullFwd,,73.0,195,44,,0.37435897435897436,,,
251228-174043,031,NoBkFullFwd,,99.0,195,45,,0.5076923076923077,,,
251228-174043,031,NoBkFullFwd,,123.0,195,46,,0.6307692307692307,,,
251228-174043,031,Clone_ego,,22.0,195,42,,0.11282051282051282,,,
251228-174043,031,Clone_ego,,20.0,195,43,,0.10256410256410256,,,
251228-174043,031,Clone_ego,,40.0,195,44,,0.20512820512820512,,,
251228-174043,031,Clone_ego,,27.0,195,45,,0.13846153846153847,,,
251228-174043,031,Clone_ego,,50.0,195,46,,0.2564102564102564,,,
251228-174043,031,Clone_allo_real,,33.0,195,42,,0.16923076923076924,,,
251228-174043,031,Clone_allo_real,,23.0,195,43,,0.11794871794871795,,,
251228-174043,031,Clone_allo_real,,39.0,195,44,,0.2,,,
251228-174043,031,Clone_allo_real,,34.0,195,45,,0.17435897435897435,,,
251228-174043,031,Clone_allo_real,,35.0,195,46,,0.1794871794871795,,,
251228-174043,031,Clone_allo_latent,,26.0,195,42,,0.13333333333333333,,,
251228-174043,031,Clone_allo_latent,,23.0,195,43,,0.11794871794871795,,,
251228-174043,031,Clone_allo_latent,,40.0,195,44,,0.20512820512820512,,,
251228-174043,031,Clone_allo_latent,,34.0,195,45,,0.17435897435897435,,,
251228-174043,031,Clone_allo_latent,,35.0,195,46,,0.1794871794871795,,,
251227-174332,031,FullFwd,,65.0,247,42,,0.2631578947368421,,,
251227-174332,031,FullFwd,,55.0,247,43,,0.22267206477732793,,,
251227-174332,031,FullFwd,,42.0,247,44,,0.1700404858299595,,,
251227-174332,031,FullFwd,,38.0,247,45,,0.15384615384615385,,,
251227-174332,031,FullFwd,,14.0,247,46,,0.05668016194331984,,,
251227-174332,031,NoBkFullFwd,,148.0,247,42,,0.5991902834008097,,,
251227-174332,031,NoBkFullFwd,,125.0,247,43,,0.5060728744939271,,,
