exp_moment,animal_ID,model,seed,total_reward,n_actions,rpa,elapsed_s,reset_val,n_init_rewards,adj_file,status,timestamp
240305-204136,4,RecurrentPPO,1,24.0,172,0.13953488372093023,3.97,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:26
240305-204136,4,RecurrentPPO,2,38.0,172,0.22093023255813954,3.8,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:26
240305-204136,4,RecurrentPPO,3,27.0,172,0.1569767441860465,3.95,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:26
240305-204136,4,RecurrentPPO,4,31.0,172,0.18023255813953487,4.05,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:27
240306-142016,2,RecurrentPPO,0,40.0,271,0.14760147601476015,5.22,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:28
240306-142016,2,RecurrentPPO,2,39.0,271,0.14391143911439114,5.09,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:28
240306-142016,2,RecurrentPPO,1,24.0,271,0.08856088560885608,5.42,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:28
240306-142016,2,RecurrentPPO,3,40.0,271,0.14760147601476015,5.33,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:28
240306-142016,2,RecurrentPPO,4,40.0,271,0.14760147601476015,5.53,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:32
240306-191216,8,RecurrentPPO,0,61.0,354,0.17231638418079095,7.1,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:35
240306-191216,8,RecurrentPPO,1,24.0,354,0.06779661016949153,7.25,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:36
240306-165856,7,RecurrentPPO,0,79.0,479,0.1649269311064718,9.61,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:36
240306-165856,7,RecurrentPPO,2,42.0,479,0.08768267223382047,9.6,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:36
240306-165856,7,RecurrentPPO,1,37.0,479,0.07724425887265135,9.91,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:36
240306-165856,7,RecurrentPPO,3,43.0,479,0.08977035490605428,9.84,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:38
240306-165856,7,RecurrentPPO,4,43.0,479,0.08977035490605428,10.03,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:38
240306-191216,8,RecurrentPPO,2,41.0,354,0.11581920903954802,6.78,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:38
240306-210028,4,RecurrentPPO,0,39.0,194,0.20103092783505155,4.09,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:40
240306-210028,4,RecurrentPPO,2,39.0,194,0.20103092783505155,3.97,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:40
240306-210028,4,RecurrentPPO,1,24.0,194,0.12371134020618557,4.17,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:40
240306-210028,4,RecurrentPPO,3,31.0,194,0.15979381443298968,4.09,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:42
240306-191216,8,RecurrentPPO,3,40.0,354,0.11299435028248588,6.82,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:42
240306-210028,4,RecurrentPPO,4,36.0,194,0.18556701030927836,4.13,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:42
240306-191216,8,RecurrentPPO,4,40.0,354,0.11299435028248588,6.96,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:43
240307-162458,2,RecurrentPPO,0,66.0,362,0.18232044198895028,7.2,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:46
240307-162458,2,RecurrentPPO,1,24.0,362,0.06629834254143646,7.28,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:47
240307-162458,2,RecurrentPPO,2,41.0,362,0.1132596685082873,7.01,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:48
240307-162458,2,RecurrentPPO,3,41.0,362,0.1132596685082873,7.17,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:48
240307-162458,2,RecurrentPPO,4,40.0,362,0.11049723756906077,7.29,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:49
240307-201718,8,RecurrentPPO,0,40.0,266,0.15037593984962405,4.85,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:52
240307-201718,8,RecurrentPPO,1,24.0,266,0.09022556390977443,4.92,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:53
240307-183319,7,RecurrentPPO,0,84.0,559,0.15026833631484796,10.66,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:53
240307-183319,7,RecurrentPPO,1,39.0,559,0.06976744186046512,10.81,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:53
240307-183319,7,RecurrentPPO,2,42.0,559,0.07513416815742398,10.51,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:53
240307-201718,8,RecurrentPPO,2,39.0,266,0.14661654135338345,4.54,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:54
240307-183319,7,RecurrentPPO,3,53.0,559,0.09481216457960644,10.01,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:56
240307-221731,4,RecurrentPPO,0,39.0,202,0.19306930693069307,3.74,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:57
240307-221731,4,RecurrentPPO,2,39.0,202,0.19306930693069307,3.72,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:57
240307-221731,4,RecurrentPPO,1,24.0,202,0.1188118811881188,3.9,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:57
240307-183319,7,RecurrentPPO,4,59.0,559,0.10554561717352415,10.23,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:58
240307-201718,8,RecurrentPPO,3,40.0,266,0.15037593984962405,5.08,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:58
240307-221731,4,RecurrentPPO,3,35.0,202,0.17326732673267325,3.85,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:58
240307-201718,8,RecurrentPPO,4,40.0,266,0.15037593984962405,5.17,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:58
240307-221731,4,RecurrentPPO,4,36.0,202,0.1782178217821782,4.16,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:00
240413-044848,7,RecurrentPPO,0,40.0,218,0.1834862385321101,3.99,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:01
240413-044848,7,RecurrentPPO,2,39.0,218,0.17889908256880735,3.91,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:01
240413-044848,7,RecurrentPPO,1,24.0,218,0.11009174311926606,4.14,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:01
240413-044848,7,RecurrentPPO,3,35.0,218,0.16055045871559634,4.1,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:02
240413-044848,7,RecurrentPPO,4,39.0,218,0.17889908256880735,4.21,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:02
240415-115155,7,RecurrentPPO,0,66.0,390,0.16923076923076924,8.41,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:10
240414-160518,7,RecurrentPPO,0,84.0,726,0.11570247933884298,12.6,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:10
240415-115155,7,RecurrentPPO,2,42.0,390,0.1076923076923077,8.37,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:10
240415-115155,7,RecurrentPPO,1,24.0,390,0.06153846153846154,8.64,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:10
240414-160518,7,RecurrentPPO,1,41.0,726,0.05647382920110193,12.64,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:11
240414-160518,7,RecurrentPPO,2,48.0,726,0.06611570247933884,12.36,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:12
240414-160518,7,RecurrentPPO,3,70.0,726,0.09641873278236915,12.43,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:13
240414-160518,7,RecurrentPPO,4,74.0,726,0.10192837465564739,12.6,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:14
240415-115155,7,RecurrentPPO,3,42.0,390,0.1076923076923077,6.34,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:16
240416-101226,7,RecurrentPPO,0,66.0,367,0.17983651226158037,6.41,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:17
240416-101226,7,RecurrentPPO,2,41.0,367,0.11171662125340599,6.22,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:17
240415-115155,7,RecurrentPPO,4,40.0,390,0.10256410256410256,6.59,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:17
240416-101226,7,RecurrentPPO,1,24.0,367,0.0653950953678474,6.55,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:17
240416-101226,7,RecurrentPPO,3,41.0,367,0.11171662125340599,6.66,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:19
240416-101226,7,RecurrentPPO,4,40.0,367,0.10899182561307902,6.89,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:20
240417-140814,7,RecurrentPPO,0,74.0,446,0.16591928251121077,8.24,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:22
240418-224522,7,RecurrentPPO,0,40.0,243,0.1646090534979424,5.51,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:23
240418-224522,7,RecurrentPPO,1,24.0,243,0.09876543209876543,5.49,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:25
240417-140814,7,RecurrentPPO,2,42.0,446,0.09417040358744394,8.39,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:25
240418-224522,7,RecurrentPPO,2,39.0,243,0.16049382716049382,5.37,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:25
240417-140814,7,RecurrentPPO,3,43.0,446,0.09641255605381166,8.6,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:26
240417-140814,7,RecurrentPPO,4,43.0,446,0.09641255605381166,8.71,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:26
240417-140814,7,RecurrentPPO,1,34.0,446,0.07623318385650224,10.02,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:26
240418-224522,7,RecurrentPPO,3,36.0,243,0.14814814814814814,5.42,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:27
240418-224522,7,RecurrentPPO,4,40.0,243,0.1646090534979424,5.39,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:28
240422-173957,7,RecurrentPPO,0,50.0,318,0.15723270440251572,7.07,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:33
240422-173957,7,RecurrentPPO,1,24.0,318,0.07547169811320754,7.27,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:35
240422-173957,7,RecurrentPPO,2,40.0,318,0.12578616352201258,7.03,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:35
240422-005057,7,RecurrentPPO,0,84.0,990,0.08484848484848485,13.22,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:38
240422-005057,7,RecurrentPPO,2,48.0,990,0.048484848484848485,13.47,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:39
240422-005057,7,RecurrentPPO,1,41.0,990,0.04141414141414142,13.67,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:39
240422-005057,7,RecurrentPPO,3,70.0,990,0.0707070707070707,13.9,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:40
240422-005057,7,RecurrentPPO,4,74.0,990,0.07474747474747474,14.27,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:40
240422-173957,7,RecurrentPPO,3,40.0,318,0.12578616352201258,8.05,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:41
240422-173957,7,RecurrentPPO,4,40.0,318,0.12578616352201258,8.34,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:43
240424-114249,7,RecurrentPPO,0,84.0,710,0.11830985915492957,14.57,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:50
240424-114249,7,RecurrentPPO,1,41.0,710,0.057746478873239436,14.17,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:52
240424-114249,7,RecurrentPPO,2,48.0,710,0.0676056338028169,13.44,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:52
240424-114249,7,RecurrentPPO,3,70.0,710,0.09859154929577464,13.6,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:53
240424-114249,7,RecurrentPPO,4,74.0,710,0.10422535211267606,13.56,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:53
240425-213639,7,RecurrentPPO,0,84.0,1046,0.08030592734225621,14.58,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:55
240426-143601,7,RecurrentPPO,0,33.0,122,0.27049180327868855,2.95,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:55
240426-143601,7,RecurrentPPO,1,18.0,122,0.14754098360655737,3.01,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:56
240426-143601,7,RecurrentPPO,2,24.0,122,0.19672131147540983,2.86,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:56
240425-213639,7,RecurrentPPO,1,42.0,1046,0.040152963671128104,14.93,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:56
240425-213639,7,RecurrentPPO,2,65.0,1046,0.0621414913957935,14.45,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:58
240426-143601,7,RecurrentPPO,3,14.0,122,0.11475409836065574,3.01,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:58
240426-143601,7,RecurrentPPO,4,34.0,122,0.2786885245901639,3.18,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:33:59
240425-213639,7,RecurrentPPO,3,71.0,1046,0.06787762906309751,13.92,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:04
240429-105006,3,RecurrentPPO,0,40.0,258,0.15503875968992248,5.41,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:04
240425-213639,7,RecurrentPPO,4,80.0,1046,0.07648183556405354,14.17,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:06
240428-155325,3,RecurrentPPO,0,84.0,806,0.10421836228287841,14.15,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:10
240428-155325,3,RecurrentPPO,2,48.0,806,0.05955334987593052,14.09,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:10
240428-155325,3,RecurrentPPO,1,41.0,806,0.05086848635235732,14.35,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:10
240429-105006,3,RecurrentPPO,1,24.0,258,0.09302325581395349,7.86,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:12
240429-105006,3,RecurrentPPO,2,39.0,258,0.1511627906976744,7.58,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:12
240428-155325,3,RecurrentPPO,3,70.0,806,0.08684863523573201,14.88,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:12
240428-155325,3,RecurrentPPO,4,74.0,806,0.09181141439205956,15.06,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:13
240429-105006,3,RecurrentPPO,3,38.0,258,0.14728682170542637,7.78,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:14
240429-105006,3,RecurrentPPO,4,40.0,258,0.15503875968992248,6.33,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:16
240430-182903,3,RecurrentPPO,0,66.0,366,0.18032786885245902,7.57,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:18
240430-182903,3,RecurrentPPO,1,24.0,366,0.06557377049180328,7.72,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:18
240430-182903,3,RecurrentPPO,2,41.0,366,0.11202185792349727,6.96,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:19
240430-182903,3,RecurrentPPO,3,41.0,366,0.11202185792349727,7.12,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:19
240430-182903,3,RecurrentPPO,4,40.0,366,0.1092896174863388,7.27,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:20
240501-171554,7,RecurrentPPO,0,70.0,400,0.175,8.51,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:21
240501-171554,7,RecurrentPPO,1,24.0,400,0.06,8.67,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:23
240501-171554,7,RecurrentPPO,2,42.0,400,0.105,8.36,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:25
240501-171554,7,RecurrentPPO,4,40.0,400,0.1,7.43,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:26
240501-171554,7,RecurrentPPO,3,42.0,400,0.105,8.19,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:26
240503-162432,7,RecurrentPPO,0,84.0,989,0.08493427704752275,13.09,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:32
240503-162432,7,RecurrentPPO,1,41.0,989,0.041456016177957536,13.12,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:32
240503-162432,7,RecurrentPPO,2,48.0,989,0.04853387259858443,12.89,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:33
240503-162432,7,RecurrentPPO,3,70.0,989,0.07077856420626896,12.8,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:34
240503-162432,7,RecurrentPPO,4,74.0,989,0.07482305358948432,12.94,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:36
240504-233305,7,RecurrentPPO,0,84.0,961,0.08740894901144641,12.39,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:37
240504-233305,7,RecurrentPPO,1,41.0,961,0.04266389177939646,12.59,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:38
240504-233305,7,RecurrentPPO,2,48.0,961,0.04994797086368366,12.37,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:39
240504-233305,7,RecurrentPPO,3,70.0,961,0.07284079084287201,11.99,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:44
240508-163458,7,RecurrentPPO,0,40.0,276,0.14492753623188406,5.56,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:44
240504-233305,7,RecurrentPPO,4,74.0,961,0.07700312174817898,12.08,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:44
240508-163458,7,RecurrentPPO,1,24.0,276,0.08695652173913043,6.97,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:51
240508-163458,7,RecurrentPPO,2,39.0,276,0.14130434782608695,6.68,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:51
240508-163458,7,RecurrentPPO,3,40.0,276,0.14492753623188406,6.9,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:51
240510-122217,3,RecurrentPPO,1,20.0,102,0.19607843137254902,3.27,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:34:55
240510-122217,3,RecurrentPPO,0,20.0,102,0.19607843137254902,3.73,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:34:55
240507-221523,7,RecurrentPPO,0,105.0,1676,0.06264916467780429,22.24,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:55
240508-163458,7,RecurrentPPO,4,40.0,276,0.14492753623188406,6.23,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:57
240507-221523,7,RecurrentPPO,1,73.0,1676,0.04355608591885442,22.96,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:57
240510-122217,3,RecurrentPPO,2,18.0,102,0.17647058823529413,2.96,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:34:58
240510-122217,3,RecurrentPPO,3,18.0,102,0.17647058823529413,2.97,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:34:58
240510-122217,3,RecurrentPPO,4,16.0,102,0.1568627450980392,3.63,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:34:59
240507-221523,7,RecurrentPPO,2,81.0,1676,0.04832935560859188,23.0,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:34:59
240507-221523,7,RecurrentPPO,3,76.0,1676,0.045346062052505964,23.85,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:35:01
240507-221523,7,RecurrentPPO,4,85.0,1676,0.05071599045346062,23.99,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:35:02
240512-025401,7,RecurrentPPO,0,30.0,169,0.17751479289940827,4.41,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:35:03
240510-153746,3,RecurrentPPO,3,22.0,276,0.07971014492753623,6.41,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:35:04
240510-153746,3,RecurrentPPO,0,29.0,276,0.10507246376811594,7.78,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:35:05
240510-153746,3,RecurrentPPO,2,20.0,276,0.07246376811594203,7.6,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:35:05
240510-153746,3,RecurrentPPO,1,38.0,276,0.13768115942028986,7.87,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:35:05
240512-025401,7,RecurrentPPO,1,25.0,169,0.14792899408284024,4.04,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:35:05
240510-153746,3,RecurrentPPO,4,41.0,276,0.14855072463768115,7.53,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:35:06
240512-025401,7,RecurrentPPO,2,20.0,169,0.11834319526627218,4.28,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:35:07
240512-025401,7,RecurrentPPO,3,16.0,169,0.09467455621301775,5.38,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:35:09
240512-025401,7,RecurrentPPO,4,33.0,169,0.1952662721893491,5.76,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:35:10
240512-185132,3,RecurrentPPO,0,53.0,927,0.05717367853290183,16.32,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:35:21
240512-185132,3,RecurrentPPO,2,27.0,927,0.02912621359223301,16.16,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:35:21
240512-185132,3,RecurrentPPO,1,56.0,927,0.06040992448759439,16.33,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:35:22
240512-185132,3,RecurrentPPO,3,47.0,927,0.05070118662351672,16.29,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:35:22
240512-185132,3,RecurrentPPO,4,62.0,927,0.0668824163969795,16.38,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:35:23
240514-130824,7,RecurrentPPO,0,43.0,599,0.07178631051752922,15.92,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:35:23
240514-130824,7,RecurrentPPO,1,36.0,599,0.06010016694490818,15.08,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:35:24
240514-130824,7,RecurrentPPO,2,33.0,599,0.05509181969949917,14.8,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:35:25
