exp_moment,animal_ID,model,hpo_config,pretrain_type,n_pretrain_episodes,repeat_idx,total_reward,n_actions,seed,elapsed_s,timestamp
251108-230846,033,DRQN_rand,large_net,target_session,5,4,28.0,128,46,7.5024027824401855,2026-03-17T01:34:09.722028
251108-230846,033,DRQN_rand,large_net,target_session,10,0,95.0,128,42,10.649077892303467,2026-03-17T01:34:20.371136
251108-230846,033,DRQN_rand,large_net,target_session,10,1,46.0,128,43,9.747882843017578,2026-03-17T01:34:30.119043
251108-230846,033,DRQN_rand,large_net,target_session,10,2,54.0,128,44,10.198470830917358,2026-03-17T01:34:40.317539
251108-230846,033,DRQN_rand,large_net,target_session,10,3,12.0,128,45,10.44344711303711,2026-03-17T01:34:50.761010
251108-230846,033,DRQN_rand,large_net,target_session,10,4,107.0,128,46,10.92171597480774,2026-03-17T01:35:01.682750
251108-230846,033,DRQN_rand,large_net,target_session,20,0,97.0,128,42,19.19982385635376,2026-03-17T01:35:20.882605
251108-230846,033,DRQN_rand,large_net,target_session,20,1,110.0,128,43,19.133009910583496,2026-03-17T01:35:40.015643
251108-230846,033,DRQN_rand,large_net,target_session,20,2,102.0,128,44,18.511262893676758,2026-03-17T01:35:58.526928
251108-230846,033,DRQN_rand,large_net,target_session,20,3,50.0,128,45,18.985395908355713,2026-03-17T01:36:17.512349
251108-230846,033,DRQN_rand,large_net,target_session,20,4,85.0,128,46,18.30307173728943,2026-03-17T01:36:35.815445
251107-230429,033,DRQN_rand,large_net,target_session,0,0,14.0,146,42,1.0730490684509277,2026-03-17T01:36:36.889022
251107-230429,033,DRQN_rand,large_net,target_session,0,1,39.0,146,43,1.0802769660949707,2026-03-17T01:36:37.969325
251107-230429,033,DRQN_rand,large_net,target_session,0,2,34.0,146,44,1.1344902515411377,2026-03-17T01:36:39.103839
251107-230429,033,DRQN_rand,large_net,target_session,0,3,32.0,146,45,1.0819449424743652,2026-03-17T01:36:40.185807
251107-230429,033,DRQN_rand,large_net,target_session,0,4,11.0,146,46,1.4801337718963623,2026-03-17T01:36:41.665966
251107-230429,033,DRQN_rand,large_net,target_session,1,0,14.0,146,42,1.8651556968688965,2026-03-17T01:36:43.531149
251107-230429,033,DRQN_rand,large_net,target_session,1,1,64.0,146,43,1.9130439758300781,2026-03-17T01:36:45.444217
251107-230429,033,DRQN_rand,large_net,target_session,1,2,44.0,146,44,1.954535961151123,2026-03-17T01:36:47.398776
251107-230429,033,DRQN_rand,large_net,target_session,1,3,28.0,146,45,2.1194581985473633,2026-03-17T01:36:49.518257
251107-230429,033,DRQN_rand,large_net,target_session,1,4,26.0,146,46,2.3464090824127197,2026-03-17T01:36:51.864689
251107-230429,033,DRQN_rand,large_net,target_session,2,0,35.0,146,42,2.6571147441864014,2026-03-17T01:36:54.521829
251107-230429,033,DRQN_rand,large_net,target_session,2,1,68.0,146,43,2.8893837928771973,2026-03-17T01:36:57.411234
251107-230429,033,DRQN_rand,large_net,target_session,2,2,49.0,146,44,2.9151389598846436,2026-03-17T01:37:00.326395
251107-230429,033,DRQN_rand,large_net,target_session,2,3,12.0,146,45,3.1756579875946045,2026-03-17T01:37:03.502078
251107-230429,033,DRQN_rand,large_net,target_session,2,4,63.0,146,46,3.5014257431030273,2026-03-17T01:37:07.003527
251107-230429,033,DRQN_rand,large_net,target_session,5,0,68.0,146,42,5.564350128173828,2026-03-17T01:37:12.567904
251107-230429,033,DRQN_rand,large_net,target_session,5,1,40.0,146,43,5.313788175582886,2026-03-17T01:37:17.881716
251107-230429,033,DRQN_rand,large_net,target_session,5,2,53.0,146,44,5.176318168640137,2026-03-17T01:37:23.058057
251107-230429,033,DRQN_rand,large_net,target_session,5,3,77.0,146,45,5.620105981826782,2026-03-17T01:37:28.678185
251107-230429,033,DRQN_rand,large_net,target_session,5,4,54.0,146,46,6.0629823207855225,2026-03-17T01:37:34.741191
251107-230429,033,DRQN_rand,large_net,target_session,10,0,38.0,146,42,9.272260189056396,2026-03-17T01:37:44.013478
251107-230429,033,DRQN_rand,large_net,target_session,10,1,35.0,146,43,10.832835912704468,2026-03-17T01:37:54.846339
251107-230429,033,DRQN_rand,large_net,target_session,10,2,84.0,146,44,11.642590761184692,2026-03-17T01:38:06.488954
251107-230429,033,DRQN_rand,large_net,target_session,10,3,69.0,146,45,12.65491771697998,2026-03-17T01:38:19.143896
251107-230429,033,DRQN_rand,large_net,target_session,10,4,36.0,146,46,13.426136016845703,2026-03-17T01:38:32.570055
251107-230429,033,DRQN_rand,large_net,target_session,20,0,83.0,146,42,23.44369411468506,2026-03-17T01:38:56.013776
251107-230429,033,DRQN_rand,large_net,target_session,20,1,56.0,146,43,22.95474410057068,2026-03-17T01:39:18.968541
251107-230429,033,DRQN_rand,large_net,target_session,20,2,95.0,146,44,22.80604600906372,2026-03-17T01:39:41.774610
251107-230429,033,DRQN_rand,large_net,target_session,20,3,134.0,146,45,24.039842128753662,2026-03-17T01:40:05.814475
251107-230429,033,DRQN_rand,large_net,target_session,20,4,116.0,146,46,24.13471293449402,2026-03-17T01:40:29.949210
251106-230142,033,DRQN_rand,large_net,target_session,0,0,59.0,285,42,2.3870110511779785,2026-03-17T01:40:32.336777
251106-230142,033,DRQN_rand,large_net,target_session,0,1,90.0,285,43,2.2876148223876953,2026-03-17T01:40:34.624417
251106-230142,033,DRQN_rand,large_net,target_session,0,2,143.0,285,44,2.7953941822052,2026-03-17T01:40:37.419835
251106-230142,033,DRQN_rand,large_net,target_session,0,3,164.0,285,45,2.3977348804473877,2026-03-17T01:40:39.817595
251106-230142,033,DRQN_rand,large_net,target_session,0,4,118.0,285,46,2.3242740631103516,2026-03-17T01:40:42.141895
251106-230142,033,DRQN_rand,large_net,target_session,1,0,188.0,285,42,4.897716045379639,2026-03-17T01:40:47.039643
251106-230142,033,DRQN_rand,large_net,target_session,1,1,197.0,285,43,6.336075067520142,2026-03-17T01:40:53.375740
251106-230142,033,DRQN_rand,large_net,target_session,1,2,209.0,285,44,5.121031284332275,2026-03-17T01:40:58.496796
251106-230142,033,DRQN_rand,large_net,target_session,1,3,234.0,285,45,4.648970127105713,2026-03-17T01:41:03.145797
251106-230142,033,DRQN_rand,large_net,target_session,1,4,230.0,285,46,4.918265104293823,2026-03-17T01:41:08.064100
251106-230142,033,DRQN_rand,large_net,target_session,2,0,208.0,285,42,7.09967827796936,2026-03-17T01:41:15.163805
251106-230142,033,DRQN_rand,large_net,target_session,2,1,137.0,285,43,6.593346834182739,2026-03-17T01:41:21.757173
251106-230142,033,DRQN_rand,large_net,target_session,2,2,241.0,285,44,6.639300107955933,2026-03-17T01:41:28.396498
251106-230142,033,DRQN_rand,large_net,target_session,2,3,230.0,285,45,6.441641092300415,2026-03-17T01:41:34.838165
251106-230142,033,DRQN_rand,large_net,target_session,2,4,177.0,285,46,6.536336183547974,2026-03-17T01:41:41.374527
251106-230142,033,DRQN_rand,large_net,target_session,5,0,210.0,285,42,12.21127700805664,2026-03-17T01:41:53.585833
251106-230142,033,DRQN_rand,large_net,target_session,5,1,220.0,285,43,12.052254915237427,2026-03-17T01:42:05.638112
251106-230142,033,DRQN_rand,large_net,target_session,5,2,240.0,285,44,12.642150163650513,2026-03-17T01:42:18.280286
251106-230142,033,DRQN_rand,large_net,target_session,5,3,207.0,285,45,12.114314794540405,2026-03-17T01:42:30.394624
251106-230142,033,DRQN_rand,large_net,target_session,5,4,237.0,285,46,11.411277055740356,2026-03-17T01:42:41.805925
251106-230142,033,DRQN_rand,large_net,target_session,10,0,227.0,285,42,20.551121950149536,2026-03-17T01:43:02.357073
251106-230142,033,DRQN_rand,large_net,target_session,10,1,183.0,285,43,20.12316393852234,2026-03-17T01:43:22.480260
251106-230142,033,DRQN_rand,large_net,target_session,10,2,228.0,285,44,19.04796600341797,2026-03-17T01:43:41.528250
251106-230142,033,DRQN_rand,large_net,target_session,10,3,245.0,285,45,20.88318705558777,2026-03-17T01:44:02.411459
251106-230142,033,DRQN_rand,large_net,target_session,10,4,235.0,285,46,20.994807958602905,2026-03-17T01:44:23.406291
251106-230142,033,DRQN_rand,large_net,target_session,20,0,235.0,285,42,39.646361112594604,2026-03-17T01:45:03.052677
251106-230142,033,DRQN_rand,large_net,target_session,20,1,223.0,285,43,38.982260942459106,2026-03-17T01:45:42.034961
251106-230142,033,DRQN_rand,large_net,target_session,20,2,227.0,285,44,39.83591294288635,2026-03-17T01:46:21.870896
251106-230142,033,DRQN_rand,large_net,target_session,20,3,214.0,285,45,39.23846197128296,2026-03-17T01:47:01.109381
251106-230142,033,DRQN_rand,large_net,target_session,20,4,241.0,285,46,39.49486589431763,2026-03-17T01:47:40.604271
251105-230500,033,DRQN_rand,large_net,target_session,0,0,49.0,172,42,1.5951530933380127,2026-03-17T01:47:42.200078
251105-230500,033,DRQN_rand,large_net,target_session,0,1,40.0,172,43,1.4412848949432373,2026-03-17T01:47:43.641387
251105-230500,033,DRQN_rand,large_net,target_session,0,2,46.0,172,44,1.9049532413482666,2026-03-17T01:47:45.546363
251105-230500,033,DRQN_rand,large_net,target_session,0,3,71.0,172,45,1.493074893951416,2026-03-17T01:47:47.039461
251105-230500,033,DRQN_rand,large_net,target_session,0,4,40.0,172,46,1.4164128303527832,2026-03-17T01:47:48.455895
251105-230500,033,DRQN_rand,large_net,target_session,1,0,64.0,172,42,2.7727649211883545,2026-03-17T01:47:51.228686
251105-230500,033,DRQN_rand,large_net,target_session,1,1,59.0,172,43,2.6553661823272705,2026-03-17T01:47:53.884074
251105-230500,033,DRQN_rand,large_net,target_session,1,2,139.0,172,44,3.037757158279419,2026-03-17T01:47:56.921853
251105-230500,033,DRQN_rand,large_net,target_session,1,3,125.0,172,45,2.8389861583709717,2026-03-17T01:47:59.760861
251105-230500,033,DRQN_rand,large_net,target_session,1,4,88.0,172,46,2.7153878211975098,2026-03-17T01:48:02.476270
251105-230500,033,DRQN_rand,large_net,target_session,2,0,99.0,172,42,3.953871726989746,2026-03-17T01:48:06.430169
251105-230500,033,DRQN_rand,large_net,target_session,2,1,108.0,172,43,3.7252280712127686,2026-03-17T01:48:10.155419
251105-230500,033,DRQN_rand,large_net,target_session,2,2,126.0,172,44,4.200232028961182,2026-03-17T01:48:14.355673
251105-230500,033,DRQN_rand,large_net,target_session,2,3,154.0,172,45,3.882680892944336,2026-03-17T01:48:18.238376
251105-230500,033,DRQN_rand,large_net,target_session,2,4,71.0,172,46,4.002939939498901,2026-03-17T01:48:22.241338
251105-230500,033,DRQN_rand,large_net,target_session,5,0,138.0,172,42,7.4423980712890625,2026-03-17T01:48:29.683762
251105-230500,033,DRQN_rand,large_net,target_session,5,1,100.0,172,43,7.321364879608154,2026-03-17T01:48:37.005150
251105-230500,033,DRQN_rand,large_net,target_session,5,2,147.0,172,44,7.683723211288452,2026-03-17T01:48:44.688894
251105-230500,033,DRQN_rand,large_net,target_session,5,3,142.0,172,45,7.334625005722046,2026-03-17T01:48:52.023542
251105-230500,033,DRQN_rand,large_net,target_session,5,4,95.0,172,46,7.30220890045166,2026-03-17T01:48:59.325774
251105-230500,033,DRQN_rand,large_net,target_session,10,0,138.0,172,42,13.369236946105957,2026-03-17T01:49:12.695039
251105-230500,033,DRQN_rand,large_net,target_session,10,1,96.0,172,43,12.751176118850708,2026-03-17T01:49:25.446238
251105-230500,033,DRQN_rand,large_net,target_session,10,2,144.0,172,44,12.782051086425781,2026-03-17T01:49:38.228313
251105-230500,033,DRQN_rand,large_net,target_session,10,3,135.0,172,45,13.066898822784424,2026-03-17T01:49:51.295235
251105-230500,033,DRQN_rand,large_net,target_session,10,4,87.0,172,46,13.346694707870483,2026-03-17T01:50:04.641953
251105-230500,033,DRQN_rand,large_net,target_session,20,0,148.0,172,42,24.793444871902466,2026-03-17T01:50:29.435424
251105-230500,033,DRQN_rand,large_net,target_session,20,1,111.0,172,43,24.39193034172058,2026-03-17T01:50:53.827376
251105-230500,033,DRQN_rand,large_net,target_session,20,2,140.0,172,44,24.866394996643066,2026-03-17T01:51:18.693794
251105-230500,033,DRQN_rand,large_net,target_session,20,3,124.0,172,45,24.433671951293945,2026-03-17T01:51:43.127488
251105-230500,033,DRQN_rand,large_net,target_session,20,4,126.0,172,46,24.779725074768066,2026-03-17T01:52:07.907237
251104-230415,033,DRQN_rand,large_net,target_session,0,0,30.0,87,42,0.9782569408416748,2026-03-17T01:52:08.907768
251104-230415,033,DRQN_rand,large_net,target_session,0,1,24.0,87,43,0.8391580581665039,2026-03-17T01:52:09.746950
251104-230415,033,DRQN_rand,large_net,target_session,0,2,10.0,87,44,0.848984956741333,2026-03-17T01:52:10.595956
251104-230415,033,DRQN_rand,large_net,target_session,0,3,33.0,87,45,0.9235091209411621,2026-03-17T01:52:11.519486
251104-230415,033,DRQN_rand,large_net,target_session,0,4,37.0,87,46,0.816274881362915,2026-03-17T01:52:12.335782
251104-230415,033,DRQN_rand,large_net,target_session,1,0,35.0,87,42,1.6369919776916504,2026-03-17T01:52:13.972800
251104-230415,033,DRQN_rand,large_net,target_session,1,1,33.0,87,43,1.5745429992675781,2026-03-17T01:52:15.547364
251104-230415,033,DRQN_rand,large_net,target_session,1,2,24.0,87,44,1.883836030960083,2026-03-17T01:52:17.431221
251104-230415,033,DRQN_rand,large_net,target_session,1,3,40.0,87,45,1.634437084197998,2026-03-17T01:52:19.065680
251104-230415,033,DRQN_rand,large_net,target_session,1,4,24.0,87,46,1.7283399105072021,2026-03-17T01:52:20.794042
251104-230415,033,DRQN_rand,large_net,target_session,2,0,40.0,87,42,2.122253179550171,2026-03-17T01:52:22.916321
251104-230415,033,DRQN_rand,large_net,target_session,2,1,28.0,87,43,2.2097902297973633,2026-03-17T01:52:25.126133
251104-230415,033,DRQN_rand,large_net,target_session,2,2,10.0,87,44,2.2762579917907715,2026-03-17T01:52:27.402412
251104-230415,033,DRQN_rand,large_net,target_session,2,3,46.0,87,45,2.107820987701416,2026-03-17T01:52:29.510256
251104-230415,033,DRQN_rand,large_net,target_session,2,4,65.0,87,46,2.2992520332336426,2026-03-17T01:52:31.809531
251104-230415,033,DRQN_rand,large_net,target_session,5,0,57.0,87,42,3.9713780879974365,2026-03-17T01:52:35.780936
251104-230415,033,DRQN_rand,large_net,target_session,5,1,55.0,87,43,3.8847360610961914,2026-03-17T01:52:39.665695
251104-230415,033,DRQN_rand,large_net,target_session,5,2,40.0,87,44,4.096811056137085,2026-03-17T01:52:43.762529
251104-230415,033,DRQN_rand,large_net,target_session,5,3,59.0,87,45,4.024357318878174,2026-03-17T01:52:47.786908
251104-230415,033,DRQN_rand,large_net,target_session,5,4,74.0,87,46,4.138904094696045,2026-03-17T01:52:51.925835
251104-230415,033,DRQN_rand,large_net,target_session,10,0,78.0,87,42,7.341524839401245,2026-03-17T01:52:59.267385
251104-230415,033,DRQN_rand,large_net,target_session,10,1,58.0,87,43,7.312801122665405,2026-03-17T01:53:06.580208
251104-230415,033,DRQN_rand,large_net,target_session,10,2,39.0,87,44,7.774861097335815,2026-03-17T01:53:14.355092
251104-230415,033,DRQN_rand,large_net,target_session,10,3,71.0,87,45,7.036520957946777,2026-03-17T01:53:21.391635
251104-230415,033,DRQN_rand,large_net,target_session,10,4,76.0,87,46,7.114383220672607,2026-03-17T01:53:28.506042
251104-230415,033,DRQN_rand,large_net,target_session,20,0,78.0,87,42,13.484287977218628,2026-03-17T01:53:41.990357
251104-230415,033,DRQN_rand,large_net,target_session,20,1,50.0,87,43,13.884912967681885,2026-03-17T01:53:55.875292
251104-230415,033,DRQN_rand,large_net,target_session,20,2,77.0,87,44,14.353402853012085,2026-03-17T01:54:10.228716
251104-230415,033,DRQN_rand,large_net,target_session,20,3,71.0,87,45,13.233927249908447,2026-03-17T01:54:23.462665
251104-230415,033,DRQN_rand,large_net,target_session,20,4,72.0,87,46,13.421772956848145,2026-03-17T01:54:36.884459
260201-212331,033,DRQN_rand,large_net,target_session,0,0,99.0,294,42,2.6306588649749756,2026-03-17T01:54:39.515626
260201-212331,033,DRQN_rand,large_net,target_session,0,1,27.0,294,43,2.566230058670044,2026-03-17T01:54:42.081879
260201-212331,033,DRQN_rand,large_net,target_session,0,2,108.0,294,44,2.468691110610962,2026-03-17T01:54:44.550592
260201-212331,033,DRQN_rand,large_net,target_session,0,3,74.0,294,45,2.8919358253479004,2026-03-17T01:54:47.442553
260201-212331,033,DRQN_rand,large_net,target_session,0,4,56.0,294,46,2.5544090270996094,2026-03-17T01:54:49.996984
260201-212331,033,DRQN_rand,large_net,target_session,1,0,56.0,294,42,4.662083625793457,2026-03-17T01:54:54.659095
260201-212331,033,DRQN_rand,large_net,target_session,1,1,68.0,294,43,4.633352994918823,2026-03-17T01:54:59.292469
260201-212331,033,DRQN_rand,large_net,target_session,1,2,158.0,294,44,4.241753101348877,2026-03-17T01:55:03.534246
260201-212331,033,DRQN_rand,large_net,target_session,1,3,82.0,294,45,4.936982154846191,2026-03-17T01:55:08.471251
260201-212331,033,DRQN_rand,large_net,target_session,1,4,156.0,294,46,4.546535968780518,2026-03-17T01:55:13.017809
260201-212331,033,DRQN_rand,large_net,target_session,2,0,94.0,294,42,6.588390111923218,2026-03-17T01:55:19.606224
260201-212331,033,DRQN_rand,large_net,target_session,2,1,166.0,294,43,6.434692859649658,2026-03-17T01:55:26.040939
260201-212331,033,DRQN_rand,large_net,target_session,2,2,221.0,294,44,6.3922789096832275,2026-03-17T01:55:32.433240
260201-212331,033,DRQN_rand,large_net,target_session,2,3,97.0,294,45,6.782141923904419,2026-03-17T01:55:39.215404
260201-212331,033,DRQN_rand,large_net,target_session,2,4,225.0,294,46,6.297932147979736,2026-03-17T01:55:45.513355
260201-212331,033,DRQN_rand,large_net,target_session,5,0,241.0,294,42,12.398920774459839,2026-03-17T01:55:57.912300
260201-212331,033,DRQN_rand,large_net,target_session,5,1,75.0,294,43,12.668371200561523,2026-03-17T01:56:10.580692
260201-212331,033,DRQN_rand,large_net,target_session,5,2,184.0,294,44,12.061476230621338,2026-03-17T01:56:22.642192
260201-212331,033,DRQN_rand,large_net,target_session,5,3,232.0,294,45,12.653123140335083,2026-03-17T01:56:35.295337
260201-212331,033,DRQN_rand,large_net,target_session,5,4,249.0,294,46,12.496490001678467,2026-03-17T01:56:47.791850
260201-212331,033,DRQN_rand,large_net,target_session,10,0,210.0,294,42,22.046430826187134,2026-03-17T01:57:09.838307
260201-212331,033,DRQN_rand,large_net,target_session,10,1,139.0,294,43,22.519985914230347,2026-03-17T01:57:32.358316
260201-212331,033,DRQN_rand,large_net,target_session,10,2,243.0,294,44,21.171808004379272,2026-03-17T01:57:53.530147
260201-212331,033,DRQN_rand,large_net,target_session,10,3,230.0,294,45,20.783706188201904,2026-03-17T01:58:14.313875
260201-212331,033,DRQN_rand,large_net,target_session,10,4,244.0,294,46,11.231756687164307,2026-03-17T01:58:25.545654
260201-212331,033,DRQN_rand,large_net,target_session,20,0,247.0,294,42,19.32976007461548,2026-03-17T01:58:44.875441
260201-212331,033,DRQN_rand,large_net,target_session,20,1,204.0,294,43,18.23407483100891,2026-03-17T01:59:03.109544
260201-212331,033,DRQN_rand,large_net,target_session,20,2,241.0,294,44,18.092671871185303,2026-03-17T01:59:21.202256
260201-212331,033,DRQN_rand,large_net,target_session,20,3,228.0,294,45,18.39564299583435,2026-03-17T01:59:39.597923
260201-212331,033,DRQN_rand,large_net,target_session,20,4,243.0,294,46,18.21692991256714,2026-03-17T01:59:57.814878
260202-202543,033,DRQN_rand,large_net,target_session,0,0,80.0,236,42,1.1798591613769531,2026-03-17T01:59:58.995317
260202-202543,033,DRQN_rand,large_net,target_session,0,1,13.0,236,43,0.9627830982208252,2026-03-17T01:59:59.958124
